дата,всего,30days_1000,infection rate,IR7,ОРВИ,пневмония,тяжелая форма,без симптомов,госпитализировано,привитых,привитых пневмония,привитых умерло,кол-во тестов,кол-во тестов кумул,кол-во обследованных,кол-во протестированных,выявлено,выздоровели,умерли,умерли разница,мед.наблюдение,total,totalcum,positive,positivecum,negative,negativecum,>пенсионеры,>мед.работники,>пром.предприятия,>образов.учреждения,>транс.предприятия,>торговля и питание,>пищ.промышленность,>ЖКХ,>банки/юристы/недвижимость,>гос.служащие,>правоохранит.,>быт.услуги и досуг,>гостиницы и санатории,гостиницы,санатории,>учреж.культуры,>телеком,>сел.хоз.,>охрана,ЛОУ,>вахтовики,>ИП и иные работающие,>интернаты/диспансеры,>дошкольники,не ходят в детский сад,детсадовцы,>школьники,>студенты,>не работают/самозанятые,студенты до 18,студенты от 18,выписали,умерли от ковид,30days_1000die,умерли в палатах для ковид/пневмония с 1 апреля,доступно под ковид,занято под ковид,доступно ИВЛ,занято ИВЛ,кисл.поддержка,доступно под ковид и пневмонию,занято под ковид и пневмонию,до года,от 01 до 07,от 07 до 14,от 15 до 17,от 18 до 29,от 30 до 49,от 50 до 64,от 65,мужчины,женщины,воспитанники/учащиеся,работающие,служащие,неработающие и самозанятые,пенсионеры,завозные,контактные,не установлены,эпивак поступило,эпивак кумулятивно,ковивак,ковивак кумул,спутник лайт,спутник лайт кумул,поступило доз вакцин,поступило кумулятивно,всего поступило,компонент 1,компонент 2,ревакцинация,Калининград,Гурьевский городской округ,Багратионовский городской округ,Правдинский городской округ,Гусевский городской округ,Балтийский городской округ,Черняховский городской округ,Зеленоградский городской округ,Светловский городской округ,Гвардейский городской округ,Славский городской округ,Ладушкинский городской округ,Нестеровский городской округ,Светлогорский городской округ,Пионерский городской округ,Неманский городской округ,Полесский городской округ,Краснознаменский городской округ,Озёрский городской округ,Янтарный городской округ,Мамоновский городской округ,Советский городской округ,другие регионы,кумул. случаи,кумул.умерли,кумул.выписаны,кумул.активные,кол-во тестов / 10,все кроме Калининграда,отношение
2021-07-18,233,5.23,1.01,1.09,190,10,0,27,0,190,0,0,0,816100,0,0,0,0,0,0,0,2,20186,0,8508,2,11820,46,0,10,5,8,24,5,0,1,1,0,2,0,0,0,1,0,2,0,0,1,45,0,6,0,0,3,1,72,0,0,160,4,0.04,0,0,0,0,0,0,0,0,1,8,7,6,38,80,54,39,99,134,16,113,4,56,44,0,141,92,0,810,0,0,0,0,0,226627,227479,0,0,0,115,16,9,4,7,6,15,15,14,2,0,1,1,2,0,8,0,1,1,0,1,3,1,40164,581,37958,1625,0.0,106,1.57
2021-07-19,232,5.38,1.0,1.08,172,17,0,43,0,190,0,0,6141,822241,0,0,0,0,0,0,0,28,20214,25,8533,3,11823,66,1,3,6,4,15,2,0,3,0,0,0,1,0,0,0,0,1,3,0,0,25,0,12,0,0,11,7,72,0,0,169,2,0.04,0,0,0,0,0,0,0,0,1,9,11,5,39,59,57,51,86,146,19,45,1,101,66,0,152,80,0,810,0,0,0,0,2700,229327,230179,0,0,0,179,18,2,0,2,2,4,2,1,7,0,0,0,2,0,2,4,2,0,0,0,4,1,40396,583,38127,1686,614.1,52,1.57
2021-07-20,238,5.52,1.01,1.06,179,10,0,49,0,190,0,0,876,823117,0,0,0,0,0,0,0,14,20228,7,8540,7,11830,23,11,14,7,10,15,8,2,2,0,0,1,0,0,0,3,4,2,3,0,0,63,0,7,0,0,5,4,54,0,0,170,5,0.04,0,1324,1080,0,0,0,0,0,2,7,4,3,42,106,51,23,101,137,9,147,9,50,23,1,135,102,0,810,1560,1560,0,0,0,229327,231739,218598,148350,0,116,36,7,8,5,7,8,2,0,10,0,1,1,5,1,5,10,1,3,0,0,10,1,40634,588,38297,1749,87.6,120,1.58
2021-07-21,240,5.66,1.03,1.06,187,16,0,37,0,190,0,0,1762,824879,0,0,0,0,0,0,0,23,20251,15,8555,8,11838,55,5,9,3,6,15,7,0,8,0,0,2,0,0,0,3,0,1,2,0,0,45,0,17,0,0,9,5,47,0,0,169,0,0.05,0,0,0,0,0,0,0,0,3,13,6,5,30,83,53,47,102,138,18,133,8,46,55,1,146,93,0,810,0,1560,0,0,0,229327,231739,0,0,0,163,12,2,2,0,3,7,7,16,9,5,0,0,2,5,2,1,0,3,0,0,0,1,40874,588,38466,1820,176.2,76,1.58
2021-07-22,231,5.8,1.02,1.04,167,4,0,61,0,190,0,0,2010,826889,0,0,0,0,0,0,0,25,20276,16,8571,9,11847,30,6,7,3,12,16,3,1,0,0,0,2,0,0,0,2,0,1,2,0,0,41,0,13,0,0,4,2,81,0,0,154,2,0.05,0,0,0,0,0,0,0,0,3,10,8,3,35,104,49,19,105,126,16,82,13,90,30,0,132,99,0,810,0,1560,0,0,7800,237127,239539,0,0,0,140,37,1,1,1,4,2,14,11,1,4,2,0,5,2,1,3,0,0,0,0,2,0,41105,590,38620,1895,201.0,91,1.59
2021-07-23,229,5.91,1.02,1.03,160,14,0,55,0,190,0,0,3173,830062,0,0,0,0,0,0,0,11,20287,7,8578,4,11851,44,6,14,4,7,20,19,2,3,0,0,4,0,0,0,6,0,0,0,0,1,25,0,5,0,0,2,2,65,0,0,141,2,0.05,0,1404,1084,94,37,0,0,0,1,4,3,1,45,92,51,32,108,121,5,106,1,73,44,0,128,101,0,810,0,1560,0,0,0,237127,239539,221080,161212,0,134,16,4,4,2,4,4,2,25,3,0,2,0,4,1,1,5,1,1,0,2,10,4,41334,592,38761,1981,317.3,91,1.59
2021-07-24,230,6.02,1.0,1.02,175,13,0,42,0,190,0,0,2472,832534,0,0,0,0,0,0,0,18,20305,12,8590,6,11857,43,6,10,4,9,20,11,6,3,5,0,0,0,0,0,1,1,1,3,0,0,32,0,9,0,0,8,0,58,0,0,152,0,0.05,0,0,0,0,0,0,0,0,2,7,6,2,26,87,61,39,106,124,14,106,7,60,43,0,138,92,0,810,0,1560,0,0,0,237127,239539,0,0,0,139,19,2,0,2,16,3,0,18,0,2,0,0,4,0,1,3,0,0,0,4,17,0,41564,592,38913,2059,247.2,91,1.6
2021-07-25,225,6.14,0.97,1.01,157,28,0,40,0,190,0,0,2604,835138,0,0,0,0,0,0,0,23,20328,14,8604,9,11866,62,2,6,6,8,11,9,1,4,0,0,0,0,0,0,1,0,3,0,0,0,25,0,9,0,0,17,4,57,0,0,142,1,0.05,0,0,0,0,0,0,0,0,2,6,14,7,34,67,49,46,87,138,21,80,0,62,62,0,141,84,0,810,0,1560,0,0,0,237127,239539,0,0,0,121,16,10,8,2,13,2,7,11,10,1,2,4,5,1,1,1,1,3,2,0,2,2,41789,593,39055,2141,260.4,102,1.59
2021-07-26,217,6.24,0.96,1.0,139,21,0,57,0,190,0,0,3011,838149,0,0,0,0,0,0,0,12,20340,7,8611,5,11871,40,5,11,5,6,22,5,1,4,0,0,0,1,0,0,2,0,0,1,0,0,31,0,9,0,0,8,9,56,0,0,154,0,0.05,0,0,0,0,0,0,0,0,2,6,5,8,36,81,46,33,80,137,12,88,7,70,40,0,132,85,0,810,0,1560,0,0,0,237127,239539,0,0,0,122,26,3,1,1,8,1,15,5,6,0,0,0,5,3,4,3,2,1,0,0,9,2,42006,593,39209,2204,301.1,93,1.58
2021-07-27,215,6.33,0.95,0.98,150,12,0,53,0,190,0,0,918,839067,0,0,0,0,0,0,0,16,20356,12,8623,4,11875,35,2,11,4,8,16,5,1,0,0,0,1,2,0,0,1,0,1,1,0,0,29,0,8,0,0,13,2,75,0,0,168,2,0.04,0,0,0,0,0,0,0,0,1,7,9,9,39,77,46,27,91,124,27,107,3,63,35,0,135,80,11340,12150,0,1560,3850,3850,0,237127,254729,0,0,0,110,15,11,11,5,4,13,1,15,8,0,1,0,3,3,3,1,1,1,0,0,8,2,42221,595,39377,2249,91.8,104,1.57
2021-07-28,216,6.39,0.94,0.96,172,15,0,29,0,190,0,0,1800,840867,0,0,0,0,0,0,0,15,20371,7,8630,8,11883,45,4,5,4,9,21,5,2,0,0,0,1,0,0,0,0,1,1,0,0,0,32,0,9,0,0,9,2,66,0,0,166,0,0.04,0,0,0,0,0,0,0,0,1,1,7,2,28,87,43,38,90,126,11,89,2,69,45,0,118,98,0,12150,0,1560,0,3850,3600,240727,258329,0,0,0,119,12,6,3,1,9,21,11,10,2,2,2,0,2,0,1,10,1,0,2,0,3,1,42437,595,39543,2299,180.0,98,1.57
2021-07-29,211,6.44,0.94,0.95,164,22,0,25,0,190,0,0,2612,843479,0,0,0,0,0,0,0,27,20398,20,8650,7,11890,51,6,12,3,9,13,7,2,2,0,0,0,1,0,0,0,0,0,0,0,0,31,0,6,0,0,1,2,64,0,0,167,0,0.04,0,0,0,0,0,0,0,0,0,7,4,0,28,88,44,40,89,122,10,80,6,64,51,0,113,98,0,12150,0,1560,0,3850,0,240727,258329,0,0,0,128,20,7,3,1,0,2,5,6,2,1,5,2,6,1,2,2,1,2,1,1,7,6,42648,595,39710,2343,261.2,77,1.56
2021-07-30,210,6.48,0.95,0.93,159,20,0,31,0,190,0,0,2649,846128,0,0,0,0,0,0,0,24,20422,13,8663,11,11901,44,5,12,5,6,16,1,2,4,0,0,0,0,0,0,1,0,1,0,0,0,30,0,7,0,0,7,6,63,0,0,169,0,0.04,0,0,0,0,0,0,0,0,4,3,4,3,39,70,49,38,91,119,7,96,3,60,44,0,122,88,0,12150,0,1560,0,3850,0,240727,258329,232720,177151,0,125,4,3,3,3,9,2,2,0,3,7,1,4,13,1,1,10,0,0,2,0,18,1,42858,595,39879,2384,264.9,86,1.55
2021-07-31,208,6.51,0.95,0.92,155,20,0,33,0,190,0,0,2680,848808,0,0,0,0,0,0,0,17,20439,10,8673,7,11908,45,5,6,3,8,15,8,1,2,0,0,0,0,0,0,5,0,0,4,0,0,37,0,3,0,0,8,4,52,0,0,165,0,0.04,1926,0,0,0,0,0,0,0,0,7,6,4,28,67,56,40,91,117,10,98,9,46,45,0,110,98,0,12150,0,1560,0,3850,0,240727,258329,0,0,0,124,28,12,2,4,6,2,6,1,3,7,6,1,1,1,0,4,1,3,0,1,2,0,43066,595,40044,2427,268.0,91,1.54
2021-08-01,203,6.54,0.95,0.91,151,8,0,44,0,190,0,0,2921,851729,0,0,0,0,0,0,0,21,20460,7,8680,14,11922,28,3,10,2,7,21,6,2,0,5,0,0,2,0,0,0,0,2,1,0,0,32,0,11,0,0,11,1,59,0,0,151,0,0.04,0,0,0,0,0,0,0,0,3,5,11,6,31,73,49,25,90,113,18,101,5,50,28,0,117,86,0,12150,0,1560,0,3850,0,240727,258329,0,0,0,93,24,13,3,1,6,8,4,5,6,2,1,2,2,3,3,4,3,0,0,0,15,5,43269,595,40195,2479,292.1,105,1.53
2021-08-02,205,6.56,0.96,0.91,160,16,0,29,0,190,0,0,2858,854587,0,0,0,0,0,0,0,17,20477,12,8692,5,11927,42,9,5,1,8,11,4,2,4,0,0,0,0,0,0,2,0,1,1,0,0,35,0,13,0,0,12,3,49,0,0,159,0,0.04,0,0,0,0,0,0,0,0,2,10,8,4,30,69,40,42,77,128,21,88,8,43,45,0,122,83,0,12150,0,1560,7800,11650,0,240727,266129,0,0,0,121,35,3,3,0,4,12,2,6,3,0,0,3,3,3,0,0,3,0,0,2,1,1,43474,595,40354,2525,285.8,83,1.53
2021-08-03,208,6.58,0.97,0.92,159,13,0,36,0,190,0,0,965,855552,0,0,0,0,0,0,0,20,20497,10,8702,10,11937,50,0,5,3,8,12,7,3,3,0,0,0,0,0,0,1,0,2,0,0,0,42,0,6,0,0,12,5,49,0,0,153,5,0.04,0,0,0,0,0,0,0,0,0,6,11,3,31,74,40,43,92,116,16,87,3,52,50,0,116,92,0,12150,0,1560,0,11650,14400,255127,280529,0,0,0,136,4,18,3,2,2,3,0,14,9,1,0,1,0,1,2,2,1,3,0,1,5,0,43682,600,40507,2575,96.5,72,1.52
2021-08-04,203,6.6,0.97,0.93,135,20,0,48,0,190,0,0,1385,856937,0,0,0,0,0,0,0,26,20523,18,8720,8,11945,40,5,7,8,5,15,6,4,3,2,0,0,1,0,0,0,0,4,1,0,0,36,0,11,0,0,9,1,45,0,0,162,4,0.04,0,0,0,0,0,0,0,0,1,11,5,4,30,64,57,31,73,130,13,85,3,62,40,0,107,96,0,12150,0,1560,0,11650,0,255127,280529,0,0,0,96,26,4,1,0,6,15,16,1,2,8,1,0,6,5,0,11,2,1,1,0,1,0,43885,604,40669,2612,138.5,107,1.51
2021-08-05,195,6.6,0.97,0.93,144,2,0,49,0,190,0,0,2125,859062,0,0,0,0,0,0,0,26,20549,18,8738,8,11953,30,2,7,2,3,11,1,2,0,0,0,0,1,0,0,1,0,2,1,0,0,35,0,4,0,0,12,0,81,0,0,159,5,0.04,0,1404,1102,102,39,0,0,0,0,4,10,2,48,75,28,28,96,99,14,68,10,73,30,9,109,77,0,12150,0,1560,0,11650,0,255127,280529,0,0,0,153,6,6,0,6,0,2,5,1,0,0,1,2,1,0,1,1,0,0,1,1,1,7,44080,609,40828,2643,212.5,35,1.5
2021-08-06,192,6.59,0.97,0.93,150,6,0,36,0,190,0,0,2300,861362,0,0,0,0,0,0,0,18,20567,11,8749,4,11957,38,3,13,3,8,19,9,0,1,0,0,0,0,0,0,1,1,2,3,0,0,39,0,1,0,0,1,1,48,0,0,164,3,0.04,0,0,1105,0,38,0,0,0,0,2,0,0,30,75,49,36,87,105,1,99,9,45,38,0,108,84,0,12150,0,1560,0,11650,0,255127,280529,245410,194583,0,107,22,4,1,8,1,5,0,15,0,7,0,2,2,2,1,2,7,1,1,1,3,0,44272,612,40992,2668,230.0,85,1.5
2021-08-07,189,6.57,0.95,0.93,129,20,0,40,0,190,0,0,0,861362,0,0,0,0,0,0,0,19,20586,12,8761,7,11964,51,3,11,3,9,15,6,3,1,0,0,1,1,0,0,2,0,0,2,0,0,37,0,4,0,0,2,0,38,0,0,144,4,0.04,0,0,0,0,0,0,0,0,1,2,2,1,29,66,54,34,63,126,3,78,11,46,51,0,101,88,0,12150,0,1560,0,11650,0,255127,280529,0,0,0,104,27,12,3,3,7,1,6,4,3,2,0,3,0,2,1,8,0,1,1,2,0,0,44461,616,41136,2709,0.0,86,1.49
2021-08-08,180,6.55,0.92,0.93,121,13,0,44,0,190,0,0,4981,866343,0,0,0,0,0,0,0,14,20600,13,8774,1,11965,31,3,7,1,6,19,3,0,1,0,0,0,1,0,0,1,0,0,2,0,0,27,0,12,0,0,6,0,60,0,0,171,3,0.04,0,0,0,0,0,0,0,0,4,14,13,4,26,63,32,24,63,117,27,65,5,49,31,0,104,76,0,12150,0,1560,0,11650,0,255127,280529,0,0,0,94,14,4,0,4,12,3,9,0,0,0,1,3,3,11,0,0,0,1,0,0,7,3,44641,619,41307,2715,498.1,72,1.48
2021-08-09,183,6.52,0.92,0.92,126,12,0,45,0,190,0,0,3080,869423,0,0,0,0,0,0,0,7,20607,5,8779,2,11967,36,7,4,8,6,10,6,1,0,0,0,2,2,0,0,1,0,2,1,0,0,50,0,6,0,0,4,5,32,0,0,163,6,0.05,0,0,0,0,0,0,0,0,2,5,5,2,26,60,50,33,58,125,6,90,7,44,36,0,101,82,0,12150,0,1560,0,11650,0,255127,280529,0,0,0,96,23,7,2,8,1,5,2,6,3,2,0,0,3,0,1,8,1,0,0,4,11,0,44824,625,41470,2729,308.0,87,1.48
2021-08-10,184,6.49,0.92,0.91,150,21,0,13,0,190,0,0,887,870310,0,0,0,0,0,0,0,23,20630,14,8793,9,11976,41,1,5,3,5,11,7,0,0,0,0,3,0,0,0,1,0,1,2,0,0,39,0,6,0,0,7,1,51,0,0,159,2,0.05,0,0,0,0,0,0,0,0,1,5,5,3,33,65,45,24,90,94,12,78,3,50,41,1,108,75,0,12150,0,1560,0,11650,0,255127,280529,251544,203340,0,121,6,6,6,0,4,3,5,10,3,2,0,1,1,1,3,1,1,2,0,0,2,0,45008,627,41629,2752,88.7,57,1.47
2021-08-11,180,6.45,0.93,0.9,117,14,0,49,0,190,0,0,1477,871787,0,828494,0,0,0,0,6875,22,20652,19,8812,3,11979,32,2,8,2,6,14,6,2,4,0,0,2,0,0,0,2,0,3,1,0,0,28,0,9,0,0,3,3,53,0,0,152,5,0.05,0,0,0,0,0,0,0,0,2,6,3,0,39,64,52,23,74,106,8,81,6,53,32,0,103,77,0,12150,0,1560,2500,14150,5100,260227,288129,0,0,0,110,18,3,1,1,0,16,11,2,1,2,1,2,2,1,1,3,0,0,0,0,5,0,45188,632,41781,2775,147.7,70,1.46
2021-08-12,170,6.41,0.95,0.89,114,24,0,32,0,190,0,0,2301,874088,2150,830644,0,0,0,0,6844,21,20673,16,8828,5,11984,34,6,12,7,6,2,9,0,1,0,0,0,0,0,0,1,0,2,1,0,0,33,0,4,0,0,7,3,43,0,0,149,4,0.06,0,0,0,0,0,0,0,0,0,4,6,2,26,73,32,27,74,96,0,86,8,42,34,0,92,78,0,12150,0,1560,0,14150,0,260227,288129,253000,205000,0,104,13,1,7,3,1,4,4,11,1,1,4,0,3,2,0,3,0,1,3,1,0,3,45358,636,41930,2792,230.1,63,1.46
2021-08-13,171,6.34,0.95,0.89,128,12,0,31,0,190,0,0,2793,876881,2593,833237,0,0,0,0,6728,27,20700,21,8849,6,11990,37,3,11,4,9,16,10,0,1,0,0,3,0,0,0,0,0,1,0,0,0,24,0,1,0,0,3,1,43,0,0,144,0,0.06,0,0,0,0,0,0,0,0,2,1,1,3,26,49,65,24,58,113,4,94,4,32,37,0,98,73,0,12150,0,1560,0,14150,4800,265027,292929,258857,213115,0,92,10,6,1,10,14,8,2,9,3,0,0,0,1,0,2,0,5,1,1,3,3,1,45529,636,42074,2819,279.3,79,1.45
2021-08-14,172,6.29,0.94,0.89,107,20,0,45,0,190,0,0,2186,879067,2023,835260,0,0,0,0,6695,17,20717,12,8861,5,11995,33,3,13,3,5,10,10,2,3,0,0,0,0,0,0,1,0,1,1,0,0,29,0,12,0,0,7,0,39,0,0,140,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12150,0,1560,0,14150,0,265027,292929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45701,638,42214,2849,218.6,0,1.44
2021-08-15,170,6.23,0.94,0.9,112,12,0,46,0,190,0,0,2595,881662,2436,837696,0,0,0,0,6623,29,20746,23,8884,6,12001,51,5,9,0,6,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,8,0,0,5,1,42,0,0,144,4,0.06,0,0,0,0,0,0,0,0,1,7,4,1,25,56,27,49,72,98,8,60,5,46,51,1,94,75,0,12150,0,1560,0,14150,0,265027,292929,0,0,0,80,21,5,5,5,9,4,8,1,2,1,0,0,5,0,2,12,1,1,3,1,4,0,45871,642,42358,2871,259.5,90,1.44
2021-08-16,173,6.17,0.96,0.9,120,12,0,41,0,190,0,0,2972,884634,2791,840487,0,0,0,0,6520,13,20759,11,8895,2,12003,39,1,10,2,12,18,5,1,0,0,0,1,1,0,0,1,0,2,0,0,0,25,0,4,0,0,6,2,43,0,0,146,0,0.07,0,0,0,0,0,0,0,0,1,4,4,0,19,68,46,31,83,90,6,71,2,55,39,0,102,71,0,12150,0,1560,0,14150,4800,269827,297729,263000,218000,0,92,23,8,8,8,6,7,8,0,0,1,0,0,1,1,1,3,0,1,0,0,5,0,46044,642,42504,2898,297.2,81,1.43
2021-08-17,175,6.11,0.98,0.91,129,6,0,40,0,190,0,0,928,885562,881,841368,0,0,0,0,6491,14,20773,12,8907,2,12005,39,7,9,6,3,10,4,0,1,0,0,0,2,0,0,1,0,1,3,0,0,29,0,2,0,0,9,0,49,0,0,149,0,0.07,0,0,0,0,0,0,0,0,0,1,8,2,19,77,34,34,74,101,10,72,5,49,39,1,101,73,0,12150,0,1560,0,14150,0,269827,297729,0,0,0,109,19,14,5,0,1,0,1,2,8,1,0,0,2,2,3,4,0,0,0,3,1,0,46219,642,42653,2924,92.8,66,1.42
2021-08-18,174,6.06,1.0,0.92,122,7,0,45,0,190,0,0,1516,887078,1414,842782,0,0,0,0,6430,19,20792,11,8918,8,12013,30,2,8,3,8,14,4,1,1,0,0,0,0,0,0,1,0,1,0,0,1,39,0,8,0,0,6,0,47,0,0,154,0,0.06,0,0,0,0,0,0,0,0,1,5,6,6,25,58,50,23,80,94,13,84,1,46,30,0,98,76,0,12150,0,1560,31572,45722,0,269827,329301,0,0,0,74,19,2,3,5,1,14,8,9,2,6,3,2,1,0,1,3,0,0,5,1,13,1,46393,642,42807,2944,151.6,98,1.43
2021-08-19,170,6.0,1.01,0.94,119,11,0,40,0,190,0,0,2082,889160,1921,844703,0,0,0,0,6472,10,20802,7,8925,3,12016,29,6,5,4,8,11,5,1,5,0,0,0,1,0,0,0,0,1,2,0,0,30,0,3,0,0,9,5,45,0,0,156,0,0.06,0,0,0,0,0,0,0,0,0,2,6,2,28,78,33,21,73,97,9,74,4,54,29,0,94,76,0,12150,780,2340,0,45722,0,269827,330081,0,0,0,90,15,1,0,0,1,12,4,9,1,11,1,0,5,0,0,14,0,1,2,0,2,0,46563,642,42963,2958,208.2,79,1.43
2021-08-20,175,5.93,1.01,0.96,116,31,0,28,0,190,0,0,3165,892325,2911,847614,0,0,0,0,6456,25,20827,19,8944,6,12022,39,5,11,6,11,13,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,25,0,5,0,0,5,4,43,0,0,157,0,0.05,0,1404,1061,102,41,0,0,0,0,5,4,1,21,67,40,37,75,100,10,77,5,44,39,0,106,69,0,12150,0,2340,0,45722,0,269827,330081,0,0,0,114,2,8,2,1,3,2,2,5,11,3,0,0,10,2,2,0,2,5,1,0,0,0,46738,642,43120,2976,316.5,61,1.44
2021-08-21,178,5.86,1.01,0.98,142,7,0,29,0,190,0,0,2258,894583,2054,849668,0,0,0,0,6426,26,20853,20,8964,6,12028,36,11,12,7,10,5,7,0,2,0,0,0,1,0,0,0,1,3,0,0,0,15,0,8,0,0,18,3,39,0,0,157,5,0.05,0,0,0,0,0,0,0,0,0,7,17,4,26,52,46,26,68,110,25,78,1,38,36,0,108,70,0,12150,0,2340,0,45722,13200,283027,343281,0,0,0,110,15,7,7,3,1,2,10,3,9,1,0,1,2,0,0,0,0,1,0,1,5,1,46916,647,43277,2992,225.8,68,1.44
2021-08-22,180,5.81,1.02,1.0,138,15,0,27,0,190,0,0,2559,897142,2336,852004,0,0,0,0,6406,16,20869,12,8976,4,12032,38,4,16,2,5,16,3,1,1,0,0,0,3,0,0,1,2,1,1,0,0,24,0,6,0,0,4,0,50,0,0,151,6,0.06,0,0,0,0,0,0,0,0,2,4,2,3,24,67,48,30,73,107,6,83,5,48,38,0,104,76,0,12150,0,2340,0,45722,0,283027,343281,0,0,0,76,18,9,6,3,2,5,10,8,3,1,0,1,6,0,3,16,3,6,5,0,0,0,47096,653,43428,3015,255.9,105,1.45
2021-08-23,182,5.76,1.03,1.01,136,16,0,30,0,190,0,0,2931,900073,2685,854689,0,0,0,0,6418,7,20876,4,8980,3,12035,60,2,5,1,7,12,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,27,0,8,0,0,4,0,51,0,0,161,3,0.06,0,0,0,0,0,0,0,0,1,6,3,1,17,52,53,49,72,110,7,72,1,42,60,1,104,77,0,12150,0,2340,0,45722,0,283027,343281,0,0,0,137,3,0,1,9,2,6,1,1,2,2,0,0,3,0,0,1,0,2,0,0,10,2,47278,656,43589,3033,293.1,43,1.45
2021-08-24,180,5.71,1.04,1.02,136,13,0,31,0,190,0,0,857,900930,808,855497,0,0,0,0,6533,6,20882,4,8984,2,12037,31,6,11,3,7,7,9,1,5,0,0,1,1,0,0,2,0,1,0,0,0,22,0,14,0,0,10,5,44,0,0,166,2,0.06,0,0,0,0,0,0,0,0,2,13,3,3,25,60,40,28,71,109,21,84,6,38,31,0,119,61,0,12150,0,2340,0,45722,0,283027,343281,279777,239309,0,77,10,4,2,5,4,27,6,1,2,10,0,1,5,0,6,4,0,2,5,0,9,0,47458,658,43755,3045,85.7,103,1.45
2021-08-25,183,5.67,1.04,1.04,151,5,0,27,0,190,0,0,1309,902239,1226,856723,0,0,0,0,6516,18,20900,14,8998,4,12041,19,5,11,3,6,17,12,2,2,0,0,0,1,0,0,1,0,4,4,0,0,21,0,12,0,0,11,3,49,0,0,171,6,0.07,0,1404,1065,102,38,0,0,0,1,10,8,6,28,79,41,19,75,108,18,103,7,36,19,0,105,78,0,12150,0,2340,0,45722,0,283027,343281,0,0,0,86,45,5,5,1,0,1,10,8,0,0,0,1,3,0,1,10,2,1,0,3,0,1,47641,664,43926,3051,130.9,96,1.46
2021-08-26,179,5.64,1.03,1.04,135,15,0,29,0,190,0,0,2153,904392,1999,858722,0,0,0,0,6530,15,20915,6,9004,9,12050,43,2,16,5,4,12,9,4,1,0,0,0,0,0,0,4,0,1,0,0,0,22,0,6,0,0,2,0,48,0,0,163,4,0.07,0,0,0,0,0,0,0,0,0,6,2,0,22,65,53,31,78,101,3,93,2,38,43,0,97,82,0,12150,0,2340,0,45722,0,283027,343281,0,0,0,93,20,4,3,1,3,18,6,9,5,3,0,0,2,2,1,8,3,0,1,1,3,1,47820,668,44089,3063,215.3,93,1.46
2021-08-27,182,5.6,1.01,1.05,136,22,0,24,0,190,0,0,2918,907310,2711,861433,0,0,0,0,6416,16,20931,12,9016,4,12054,48,4,8,1,11,15,4,1,1,0,0,2,0,0,0,0,0,0,2,0,0,22,0,5,0,0,0,3,49,0,0,188,7,0.07,0,0,0,0,0,0,0,0,0,5,5,1,26,64,44,37,77,105,9,72,3,50,48,0,92,90,0,12150,0,2340,0,45722,0,283027,343281,286928,248571,0,120,8,3,0,0,0,16,1,2,1,4,2,3,1,4,3,4,0,0,1,0,4,3,48002,675,44277,3050,291.8,57,1.47
2021-08-28,185,5.57,1.01,1.05,137,18,0,30,0,190,0,0,2057,909367,1922,863355,0,0,0,0,6357,20,20951,16,9032,4,12058,56,7,6,3,5,15,6,2,2,0,0,0,0,0,0,1,0,1,2,0,0,22,0,6,0,0,3,5,41,0,0,161,4,0.08,0,0,0,0,0,0,0,0,0,6,3,1,21,63,45,46,82,103,6,74,1,48,56,1,107,78,0,12150,0,2340,0,45722,0,283027,343281,0,0,0,109,14,12,10,0,5,7,6,3,4,0,0,3,1,2,0,0,3,3,0,2,0,1,48187,679,44438,3070,205.7,75,1.47
2021-08-29,184,5.54,1.01,1.04,140,13,0,31,0,190,0,0,2697,912064,2511,865866,0,0,0,0,6518,16,20967,13,9045,3,12061,44,3,16,4,3,11,9,1,1,0,0,0,0,0,0,1,1,2,0,0,0,21,0,7,0,0,6,3,50,0,0,155,3,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12150,0,2340,0,45722,0,283027,343281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48371,682,44593,3096,269.7,0,1.48
2021-08-30,182,5.51,1.01,1.03,145,8,0,29,0,190,0,0,2867,914931,2668,868534,0,0,0,0,6596,14,20981,12,9057,2,12063,49,0,11,3,5,10,1,1,3,0,0,0,0,0,0,1,0,1,1,0,0,27,0,2,0,0,3,1,63,0,0,147,6,0.09,0,0,0,0,0,0,0,0,0,2,2,2,24,62,46,44,64,110,3,69,0,61,49,0,117,65,0,12150,0,2340,0,45722,0,283027,343281,0,0,0,109,12,8,0,0,3,10,4,2,8,1,0,0,1,1,7,2,0,0,0,0,14,0,48553,688,44740,3125,286.7,73,1.48
